age,height,income,status_after_a_month
48,74,80000,1
26,71,1000000,1
37,68,40000,1
28,68,60000,1
44,66,100000,1
42,70,100000,1
30,69,80000,1
24,68,30000,1
30,69,70000,1
29,65,50000,1
28,67,20000,1
27,70,20000,1
22,72,20000,1
29,74,20000,1
26,71,20000,1
29,75,40000,1
24,70,60000,1
33,73,30000,1
33,70,50000,1
39,67,50000,1
43,71,40000,1
30,68,60000,1
29,73,150000,1
42,73,100000,1
23,65,30000,1
45,70,50000,1
21,73,20000,1
32,72,100000,1
39,71,70000,1
27,68,70000,1
21,71,1000000,1
28,70,20000,1
25,70,40000,1
60,70,150000,0
31,71,100000,1
29,72,30000,1
29,68,100000,1
25,73,30000,1
38,68,50000,1
27,68,20000,0
46,69,100000,1
27,73,80000,1
39,72,70000,1
26,70,20000,0
25,70,20000,1
20,71,20000,1
22,79,1000000,1
29,74,150000,1
27,68,100000,1
23,68,20000,1
36,66,30000,1
31,74,150000,1
39,75,30000,1
26,67,40000,1
26,67,30000,1
21,72,20000,1
20,73,20000,1
33,75,20000,1
36,72,60000,1
23,75,20000,1
19,73,20000,1
45,76,70000,1
52,72,100000,1
35,69,40000,0
19,69,20000,1
23,72,40000,1
39,66,20000,1
31,73,100000,1
28,69,80000,1
28,72,30000,1
26,73,30000,1
22,69,20000,1
30,69,20000,1
36,65,40000,1
24,71,50000,1
27,72,70000,1
46,74,100000,1
66,74,150000,1
26,70,20000,1
46,72,50000,1
24,72,30000,0
48,73,100000,1
28,68,20000,1
33,71,30000,1
51,70,150000,1
37,69,80000,1
27,66,40000,1
24,70,70000,1
35,74,80000,1
35,75,40000,1
26,72,50000,1
44,71,60000,1
41,68,30000,1
21,68,20000,1
30,70,60000,1
20,66,20000,1
31,66,1000000,1
32,71,150000,1
25,70,20000,1
30,74,150000,1
40,65,40000,1
29,71,150000,1
28,71,60000,1
29,69,50000,1
31,73,80000,1
25,68,150000,1
31,73,30000,1
30,65,50000,1
28,70,30000,1
46,74,100000,1
52,68,60000,1
40,71,70000,1
29,70,100000,1
25,73,60000,1
29,69,50000,1
24,68,20000,1
28,73,100000,1
22,73,60000,1
29,67,100000,1
30,70,60000,1
56,68,80000,1
53,72,250000,0
22,69,20000,1
24,71,150000,1
27,75,80000,1
25,71,80000,1
37,74,1000000,1
24,74,60000,1
63,69,100000,1
29,74,40000,1
42,69,60000,1
29,66,20000,1
24,72,30000,1
21,70,20000,1
25,68,20000,1
29,71,100000,1
28,78,70000,1
46,70,250000,1
24,68,20000,1
26,70,80000,1
27,72,80000,1
32,70,1000000,1
21,71,20000,1
41,71,50000,1
29,68,100000,1
34,73,1000000,1
20,71,20000,1
32,67,100000,1
24,70,100000,1
21,69,20000,1
25,69,100000,1
34,71,100000,1
26,72,20000,1
43,72,70000,1
34,66,100000,1
21,73,20000,1
54,73,20000,1
24,72,20000,1
25,71,20000,1
41,71,100000,1
42,68,150000,1
27,68,150000,1
37,68,50000,1
46,72,70000,1
35,68,100000,1
27,68,80000,1
40,68,80000,1
29,70,80000,0
21,67,60000,1
28,73,30000,1
22,74,1000000,1
51,79,40000,1
31,71,40000,1
23,69,80000,1
29,67,150000,1
28,71,1000000,1
32,71,40000,1
30,71,30000,1
26,78,50000,1
28,71,20000,1
30,70,30000,1
47,71,70000,1
39,75,100000,1
28,70,40000,0
20,71,20000,1
27,76,20000,1
28,71,20000,1
28,70,60000,1
28,69,20000,1
27,69,20000,1
24,72,20000,1
32,70,100000,1
33,71,20000,1
50,73,50000,1
25,71,50000,1
23,66,30000,1
32,76,20000,1
39,73,100000,1
26,71,20000,0
33,64,20000,1
29,70,40000,1
31,65,20000,1
27,81,1000000,1
43,73,100000,1
31,69,20000,1
36,65,70000,1
22,70,20000,1
39,69,150000,1
29,72,50000,1
26,72,40000,1
37,70,50000,1
45,76,250000,1
20,71,20000,1
53,69,100000,1
38,70,70000,1
21,68,40000,1
28,71,60000,1
29,70,100000,1
29,67,150000,1
26,70,50000,1
20,73,1000000,1
30,69,100000,1
20,74,1000000,1
30,72,70000,1
30,68,40000,1
30,70,20000,1
32,73,20000,1
22,69,20000,1
33,72,80000,1
32,70,40000,0
43,73,20000,1
34,75,50000,1
27,72,60000,1
26,71,20000,1
30,69,60000,1
34,66,100000,1
24,70,100000,1
25,66,20000,1
21,72,20000,0
29,69,50000,1
31,72,20000,1
30,70,70000,1
33,70,150000,1
29,68,40000,1
25,75,40000,1
37,66,100000,1
28,70,70000,1
24,70,80000,1
37,69,50000,1
46,73,70000,1
26,71,20000,1
29,68,80000,1
30,76,1000000,1
54,68,80000,1
49,74,500000,1
63,75,80000,1
31,69,20000,1
27,69,100000,1
23,70,40000,1
35,67,80000,1
36,68,30000,1
65,73,100000,0
38,79,150000,1
29,72,150000,1
38,72,20000,1
34,67,80000,1
41,70,100000,0
27,69,40000,1
25,68,50000,1
31,66,50000,0
25,70,30000,1
55,72,100000,0
24,66,20000,0
36,71,100000,1
27,71,100000,1
43,70,100000,1
24,69,100000,1
21,69,20000,1
24,74,40000,1
23,68,20000,1
34,69,100000,1
32,72,150000,1
29,73,50000,1
28,71,50000,1
24,70,60000,1
25,73,1000000,1
23,69,80000,1
34,70,100000,1
34,68,100000,1
33,71,100000,1
27,68,70000,1
46,70,100000,1
29,74,30000,1
40,69,30000,1
50,67,50000,1
40,68,60000,1
24,68,30000,1
25,70,1000000,1
30,71,20000,1
21,70,40000,1
28,73,50000,1
24,71,30000,1
27,72,80000,1
25,70,20000,1
28,75,20000,0
31,69,100000,1
25,67,20000,1
30,70,100000,1
33,74,30000,0
34,70,50000,1
21,68,20000,1
42,70,500000,1
35,69,50000,1
27,69,100000,1
38,73,100000,1
30,70,60000,1
25,73,20000,1
21,76,40000,1
21,67,20000,1
24,69,80000,1
37,72,70000,1
23,72,20000,1
28,70,60000,1
34,72,150000,1
30,73,30000,1
38,65,40000,1
20,73,1000000,1
41,72,150000,1
25,71,60000,1
23,69,20000,1
27,69,80000,1
46,69,30000,1
32,74,20000,1
47,70,150000,1
22,77,20000,1
35,74,60000,1
28,75,150000,1
39,69,100000,1
39,72,60000,1
36,66,100000,1
44,75,70000,1
35,70,100000,1
33,67,30000,1
23,70,40000,0
23,68,80000,1
20,60,80000,1
26,72,20000,0
28,65,70000,1
36,72,100000,1
27,71,1000000,1
32,70,40000,1
65,70,100000,1
31,71,70000,1
33,72,20000,1
23,68,20000,1
28,75,70000,1
24,71,1000000,1
61,68,20000,1
23,66,30000,1
25,75,20000,1
29,69,40000,1
38,70,80000,1
44,67,80000,1
45,72,100000,1
25,70,70000,1
27,76,30000,1
39,72,20000,1
50,71,50000,1
21,76,20000,1
26,74,30000,1
33,69,100000,1
37,70,70000,1
33,70,100000,1
29,69,70000,1
30,68,80000,1
42,68,150000,1
35,69,30000,1
36,74,100000,1
29,71,50000,1
28,70,20000,1
44,68,40000,0
35,66,50000,1
25,70,50000,1
24,71,70000,1
28,72,30000,1
24,68,20000,1
27,70,60000,1
44,72,60000,1
21,74,20000,1
26,70,30000,1
35,70,70000,1
28,71,20000,1
30,71,100000,1
43,69,70000,1
32,73,100000,1
25,67,20000,1
35,70,70000,0
33,66,150000,1
23,76,20000,1
24,74,80000,1
33,75,30000,1
34,74,1000000,1
41,68,50000,1
42,66,60000,1
20,76,40000,1
37,70,20000,1
26,72,30000,1
26,69,20000,1
35,76,100000,0
56,71,20000,1
38,68,20000,1
33,67,50000,1
28,53,20000,1
25,73,1000000,1
31,69,20000,1
30,68,80000,1
22,70,20000,1
28,70,20000,1
19,75,20000,1
27,74,80000,1
22,72,80000,1
25,73,20000,1
28,67,70000,1
29,66,80000,1
33,72,100000,1
29,71,60000,1
31,76,60000,1
22,61,1000000,1
31,69,40000,1
35,71,20000,1
38,75,80000,1
26,69,30000,1
31,74,150000,1
27,68,20000,1
29,77,60000,1
21,72,20000,1
25,66,20000,1
25,68,50000,1
23,73,70000,1
30,72,100000,1
29,72,100000,1
22,68,20000,1
32,71,100000,1
36,71,40000,1
28,73,100000,1
27,71,20000,1
23,66,60000,1
37,73,70000,1
28,73,80000,1
33,72,100000,1
30,72,20000,1
36,72,100000,1
33,68,40000,1
36,61,80000,0
54,69,100000,1
23,75,20000,1
29,67,40000,1
46,69,100000,1
66,70,150000,1
27,69,100000,1
30,67,20000,1
29,72,20000,1
37,70,250000,1
20,72,70000,1
24,76,50000,1
27,72,20000,1
28,74,30000,1
22,74,20000,1
28,67,50000,1
25,71,60000,1
27,66,80000,1
25,76,50000,1
24,72,70000,1
32,67,80000,1
25,73,70000,1
25,67,20000,0
36,76,20000,1
36,75,20000,1
37,68,100000,0
29,74,100000,1
34,70,70000,1
23,70,20000,1
37,67,70000,1
22,74,40000,1
49,69,50000,1
43,72,70000,1
40,71,150000,1
25,64,80000,1
34,72,40000,1
24,70,1000000,1
27,72,80000,1
37,70,40000,1
19,72,20000,1
27,73,100000,1
35,69,100000,1
20,71,80000,1
26,70,70000,1
25,72,30000,1
20,72,1000000,1
25,72,30000,1
31,71,150000,1
20,70,20000,1
23,70,100000,1
63,68,40000,1
35,63,100000,1
45,66,40000,1
34,73,150000,0
39,74,60000,1
33,76,150000,1
30,66,60000,1
27,71,100000,1
52,74,70000,1
31,73,20000,1
25,69,70000,1
26,71,1000000,1
25,67,70000,1
25,72,100000,1
25,66,40000,1
20,72,1000000,1
31,73,30000,1
41,74,70000,1
44,73,100000,1
34,68,80000,1
27,67,50000,1
47,67,250000,1
21,69,20000,1
23,71,20000,0
41,74,100000,1
32,69,150000,1
26,70,70000,1
30,67,50000,1
37,72,80000,1
30,71,80000,1
27,73,20000,0
29,74,1000000,1
38,68,100000,1
26,75,70000,1
23,66,40000,1
27,67,50000,1
23,69,50000,1
32,66,70000,1
21,72,20000,1
26,71,40000,1
27,74,80000,1
32,75,100000,1
25,68,30000,1
34,69,70000,1
31,73,80000,1
20,67,20000,1
39,71,150000,1
65,70,20000,1
23,70,30000,1
25,71,100000,1
21,70,1000000,1
41,71,70000,1
41,71,100000,1
32,72,20000,1
42,67,100000,1
24,76,20000,1
25,72,50000,0
28,76,20000,0
33,70,1000000,1
26,71,20000,1
40,74,40000,1
48,72,80000,1
34,70,70000,1
30,70,150000,1
48,68,20000,1
38,68,80000,1
31,69,20000,0
35,66,100000,1
22,68,20000,1
27,70,30000,1
29,65,40000,1
43,70,100000,1
23,73,100000,1
31,74,150000,1
32,69,30000,1
33,71,150000,1
33,70,50000,1
31,71,100000,1
49,69,20000,1
29,70,20000,1
34,72,80000,1
23,73,100000,1
29,65,70000,0
23,76,20000,1
26,73,50000,1
35,72,1000000,1
22,73,80000,1
31,71,1000000,1
22,72,1000000,1
21,64,20000,1
31,73,60000,1
37,67,30000,1
39,68,80000,1
45,72,100000,1
23,74,30000,1
30,73,100000,1
26,72,20000,0
27,70,70000,1
31,68,60000,1
26,76,80000,1
27,67,100000,1
60,67,80000,1
24,68,20000,1
23,73,20000,1
27,69,30000,1
35,78,1000000,1
38,69,40000,1
22,70,20000,1
36,72,30000,1
24,71,30000,1
22,72,30000,1
25,67,80000,1
29,67,40000,1
57,71,150000,1
33,72,100000,1
31,70,20000,0
28,67,100000,1
25,70,1000000,1
33,67,60000,1
30,69,50000,1
25,70,20000,1
30,67,20000,1
43,70,50000,1
37,68,50000,1
43,72,500000,1
31,72,150000,1
57,68,150000,1
33,69,40000,1
28,73,80000,1
24,66,30000,1
23,71,30000,1
36,66,50000,1
33,72,70000,1
41,68,50000,1
22,77,30000,1
30,72,20000,0
49,75,70000,1
24,72,20000,1
29,73,20000,1
29,70,80000,1
37,70,30000,1
25,73,20000,1
39,75,80000,1
45,66,30000,1
33,67,100000,1
26,66,150000,1
27,73,30000,1
49,67,50000,1
30,70,70000,1
36,71,80000,1
33,70,50000,1
44,69,100000,1
29,72,100000,1
32,69,70000,1
26,71,30000,1
27,75,100000,1
28,72,50000,1
27,73,20000,0
27,70,20000,1
26,66,20000,1
35,74,150000,1
25,71,70000,1
32,78,100000,1
24,70,20000,1
23,68,20000,1
25,74,40000,0
29,66,50000,1
53,75,150000,1
37,72,100000,1
30,72,50000,1
26,74,70000,1
44,68,100000,1
34,71,80000,1
24,81,50000,1
34,66,50000,1
29,72,80000,1
28,67,80000,1
24,70,50000,1
37,68,70000,1
25,72,50000,1
27,67,50000,1
31,72,50000,1
51,68,80000,1
30,71,40000,1
27,66,30000,1
22,67,30000,1
39,74,150000,1
31,71,50000,1
36,65,100000,1
21,68,20000,1
24,69,100000,1
58,68,70000,1
26,72,30000,1
34,68,80000,1
24,70,20000,1
24,72,20000,1
36,66,150000,1
44,73,20000,1
27,74,20000,1
38,67,50000,1
32,76,20000,1
26,69,40000,1
22,69,20000,1
42,68,80000,1
27,67,100000,1
26,74,100000,1
23,71,70000,1
20,72,20000,1
27,70,1000000,1
34,74,100000,1
31,70,100000,1
28,76,50000,1
33,73,70000,1
36,73,100000,1
20,66,30000,1
20,71,20000,1
23,71,30000,1
33,69,70000,1
49,67,40000,1
24,72,100000,1
20,71,20000,1
34,69,100000,1
22,68,20000,1
25,68,80000,1
30,69,80000,1
24,71,30000,1
48,74,100000,1
46,71,50000,1
26,67,70000,1
27,74,80000,1
25,70,20000,1
57,74,150000,1
20,77,20000,1
25,73,100000,1
52,75,150000,1
30,70,20000,1
22,70,50000,1
22,72,20000,1
23,65,20000,1
22,73,20000,1
43,75,80000,1
31,74,150000,1
34,73,150000,1
29,68,20000,1
36,68,150000,1
21,75,20000,1
33,70,70000,1
26,71,100000,1
60,72,20000,1
30,67,70000,1
29,56,20000,1
31,71,150000,1
23,66,30000,1
37,68,80000,1
21,68,20000,1
53,73,20000,1
48,72,40000,1
27,70,20000,1
41,71,150000,1
44,73,40000,1
38,66,100000,1
40,68,70000,1
26,69,20000,0
41,70,150000,1
25,73,40000,1
31,74,100000,1
28,70,100000,1
23,73,80000,1
21,69,20000,1
57,70,100000,1
28,70,100000,0
54,72,150000,1
23,68,20000,1
25,71,30000,1
27,70,40000,1
41,66,80000,1
41,67,80000,1
23,66,20000,1
22,75,20000,1
37,68,80000,1
31,71,80000,1
25,63,20000,1
39,73,60000,1
31,73,30000,1
23,67,20000,1
52,69,100000,1
35,68,100000,1
27,66,20000,1
35,68,100000,1
34,69,30000,1
26,70,50000,1
28,71,150000,1
23,72,1000000,1
23,75,30000,1
23,75,30000,1
40,70,100000,1
26,72,40000,1
31,72,30000,1
32,69,80000,1
45,74,100000,1
55,69,250000,1
48,70,100000,1
31,72,70000,1
22,70,20000,1
27,70,1000000,1
29,68,40000,1
21,74,20000,1
27,68,20000,1
30,68,50000,1
23,72,20000,1
46,70,150000,1
39,71,20000,1
37,72,100000,1
23,72,60000,1
47,74,60000,1
23,67,70000,1
29,74,150000,1
32,75,40000,1
30,75,60000,1
40,74,1000000,1
24,70,20000,1
23,72,20000,0
30,67,20000,1
36,67,100000,1
32,55,150000,0
24,75,30000,1
31,66,70000,0
25,72,100000,1
59,70,40000,1
28,72,20000,1
27,71,80000,1
47,65,100000,1
51,74,100000,1
52,72,100000,1
30,69,150000,1
27,69,1000000,1
31,66,80000,1
24,70,20000,1
35,70,50000,0
21,66,20000,1
30,72,100000,1
21,73,40000,1
34,62,1000000,1
23,72,20000,1
24,73,20000,1
51,69,40000,1
24,70,20000,1
31,65,20000,1
34,68,150000,1
27,68,70000,1
19,66,20000,1
24,69,20000,1
24,72,20000,1
34,68,150000,1
31,70,50000,1
41,71,80000,1
23,68,20000,1
28,68,1000000,1
36,71,20000,1
27,69,60000,1
44,69,30000,1
27,72,20000,0
26,71,40000,1
25,72,70000,1
31,68,100000,1
26,72,30000,1
36,72,70000,0
28,69,100000,1
24,69,20000,1
23,70,20000,1
25,74,20000,1
54,72,60000,1
28,69,1000000,1
43,70,20000,1
63,70,60000,1
30,74,60000,1
43,72,100000,1
28,72,50000,1
33,71,40000,1
67,70,30000,1
60,76,100000,1
49,68,150000,1
30,74,50000,1
42,70,250000,1
24,66,20000,1
27,74,50000,1
25,75,100000,1
25,72,40000,1
24,76,30000,0
25,66,20000,1
29,73,80000,1
29,74,150000,1
46,70,80000,1
62,79,20000,1
44,69,150000,1
39,69,80000,1
24,70,20000,1
26,72,50000,1
26,71,20000,1
31,69,40000,1
22,77,20000,1
31,69,50000,1
55,70,20000,1
23,70,20000,1
46,74,80000,1
33,68,100000,1
30,70,60000,1
22,68,20000,1
42,71,50000,1
54,70,100000,1
29,71,40000,1
31,70,100000,1
28,72,80000,1
28,74,100000,1
28,71,30000,1
32,70,40000,1
30,68,150000,1
49,68,50000,1
41,73,70000,1
30,73,100000,0
47,67,80000,1
34,69,70000,1
23,73,30000,1
40,74,60000,1
22,67,20000,1
25,69,80000,1
31,69,40000,0
34,70,100000,1
23,71,1000000,1
32,70,100000,1
23,70,20000,1
27,67,20000,1
25,74,20000,1
32,70,100000,1
33,77,20000,1
29,74,40000,1
29,70,70000,1
27,74,50000,1
24,72,70000,1
27,71,20000,1
27,71,100000,1
33,72,50000,1
38,70,150000,1
53,69,30000,1
34,72,250000,1
37,71,100000,1
44,67,100000,1
28,73,70000,1
24,73,20000,1
52,71,250000,1
37,75,150000,1
26,70,40000,1
32,70,150000,1
32,75,50000,0
24,72,20000,1
41,72,20000,1
42,72,100000,1
24,67,20000,1
37,66,150000,1
38,71,70000,1
28,70,50000,1
29,69,100000,1
35,71,20000,1
25,72,20000,1
28,64,30000,1
32,66,100000,1
29,70,100000,1
41,67,100000,1
22,68,100000,1
27,65,30000,1
47,70,80000,1
23,71,20000,1
25,70,30000,1
24,69,50000,1
29,68,100000,1
24,68,30000,1
31,68,40000,1
38,69,60000,1
31,71,150000,1
37,67,50000,1
22,68,20000,1
41,69,100000,1
27,67,70000,1
28,68,20000,1
68,70,70000,1
26,74,1000000,1
29,72,60000,1
24,72,60000,1
31,66,60000,1
18,67,20000,1
32,71,70000,1
61,71,80000,1
22,72,30000,1
26,65,1000000,1
28,69,60000,1
37,67,80000,1
29,70,30000,1
23,68,80000,1
25,70,50000,1
22,77,30000,1
28,71,100000,1
55,70,50000,1
48,71,150000,1
24,68,40000,1
22,71,30000,1
25,74,20000,1
31,72,20000,1
28,66,60000,1
22,67,20000,1
37,76,100000,1
21,70,70000,1
33,65,40000,1
59,74,70000,1
30,65,100000,1
33,67,80000,1
22,73,20000,1
27,72,40000,1
21,67,40000,0
34,72,50000,1
29,67,100000,1
40,76,100000,1
27,73,1000000,1
24,75,50000,1
26,70,20000,1
27,73,1000000,1
29,68,100000,1
26,72,70000,1
34,66,20000,1
27,70,250000,1
41,67,100000,1
51,73,100000,1
63,73,80000,1
32,70,100000,1
28,70,100000,1
35,74,150000,1
27,70,150000,1
43,69,30000,1
40,71,60000,1
30,67,100000,1
26,69,30000,1
48,69,80000,1
25,74,60000,1
22,68,500000,1
22,72,30000,1
36,74,100000,1
23,72,20000,1
35,71,20000,1
29,75,100000,1
28,70,40000,1
24,70,40000,1
23,69,20000,1
24,70,100000,1
23,76,20000,1
23,67,70000,1
26,66,70000,1
25,75,40000,1
22,71,30000,1
41,77,50000,1
23,70,20000,1
26,71,30000,1
34,72,40000,1
21,68,30000,1
20,72,20000,1
28,69,80000,1
20,69,20000,1
31,78,100000,1
23,69,20000,1
27,69,30000,1
48,71,100000,1
49,71,100000,1
24,69,20000,1
55,72,50000,1
31,66,30000,1
37,69,20000,1
42,72,80000,1
26,71,20000,1
33,72,80000,1
23,72,80000,1
27,71,20000,0
20,70,20000,1
23,67,20000,1
33,75,70000,1
40,68,100000,1
27,71,50000,1
28,70,80000,1
39,74,70000,1
36,69,80000,0
21,71,30000,1
25,73,30000,1
48,71,70000,1
38,67,100000,1
37,67,150000,1
24,75,60000,1
35,68,100000,1
37,65,30000,1
34,72,80000,1
32,75,250000,1
45,68,100000,1
21,71,20000,1
37,68,80000,1
33,71,150000,1
41,65,20000,1
31,71,70000,1
33,71,20000,1
51,72,80000,1
30,70,50000,1
31,69,20000,1
24,69,1000000,0
34,70,20000,1
32,70,150000,1
34,69,70000,1
31,68,80000,1
53,69,50000,1
29,70,60000,0
41,64,100000,1
28,67,100000,1
28,74,80000,1
27,72,50000,1
27,72,60000,1
23,68,20000,1
25,74,20000,1
27,70,60000,1
47,75,80000,1
29,69,100000,1
31,70,100000,0
59,70,30000,1
22,68,20000,1
22,64,80000,1
29,74,80000,1
30,67,30000,1
28,72,60000,1
23,70,20000,1
26,74,30000,1
38,69,80000,1
25,64,20000,1
37,69,60000,1
25,76,30000,1
29,70,100000,1
28,70,30000,1
27,70,100000,1
31,72,250000,1
36,75,100000,1
38,75,80000,1
24,72,20000,1
44,68,80000,1
29,67,20000,1
35,70,50000,1
34,70,30000,1
42,68,1000000,1
18,63,20000,1
30,69,150000,1
39,74,20000,1
20,69,60000,1
25,76,30000,1
32,74,70000,1
42,74,100000,1
30,72,50000,1
20,68,20000,1
36,68,100000,1
30,72,500000,1
33,68,50000,1
24,70,70000,1
32,73,20000,1
22,71,20000,1
26,70,20000,1
30,69,100000,1
32,73,70000,0
23,72,40000,1
24,73,20000,1
19,69,20000,1
36,70,150000,1
44,71,40000,1
27,68,70000,1
23,73,30000,1
19,70,20000,1
23,68,20000,1
30,66,40000,1
22,71,1000000,1
33,72,60000,1
27,71,20000,1
19,71,20000,1
39,71,100000,1
25,71,20000,1
28,68,20000,1
23,76,50000,1
24,71,30000,1
22,71,20000,1
42,71,80000,1
23,71,20000,1
25,72,20000,1
20,64,20000,1
25,66,80000,1
36,72,150000,1
32,72,50000,1
35,71,20000,1
28,76,80000,1
37,67,150000,1
30,74,40000,1
50,69,100000,1
34,73,30000,1
26,73,20000,1
61,71,40000,1
57,65,80000,1
26,74,50000,1
65,70,40000,1
34,70,60000,1
44,69,150000,1
42,69,60000,0
33,73,1000000,1
52,69,100000,1
23,65,1000000,1
29,72,100000,1
35,68,50000,1
29,70,150000,1
21,71,20000,0
32,68,70000,1
36,66,80000,1
42,71,100000,1
31,68,30000,1
45,67,80000,1
23,72,70000,1
34,72,100000,1
29,70,100000,1
39,73,100000,1
28,69,20000,1
24,68,20000,1
37,74,100000,1
46,69,70000,1
46,73,40000,1
26,69,20000,1
41,68,50000,1
27,71,50000,1
20,70,20000,1
31,65,70000,0
28,70,40000,0
37,70,30000,0
44,63,40000,1
37,70,70000,1
32,69,60000,1
37,64,100000,1
22,70,50000,1
25,70,50000,1
46,71,20000,1
36,70,60000,1
31,69,40000,1
29,67,20000,1
42,74,150000,1
28,69,150000,1
48,71,40000,1
20,75,40000,1
55,71,150000,1
23,71,20000,1
33,66,80000,1
51,69,70000,0
31,72,100000,1
43,70,20000,1
44,71,40000,1
22,70,30000,1
23,70,1000000,1
30,68,100000,1
30,70,70000,1
28,72,60000,1
27,70,40000,1
39,74,1000000,1
23,70,20000,1
26,71,40000,1
27,71,20000,1
31,72,80000,1
37,71,60000,1
32,69,40000,1
26,71,70000,1
28,72,100000,1
41,67,20000,1
38,64,150000,1
47,67,40000,1
32,72,20000,1
39,73,150000,1
29,67,250000,1
25,70,20000,1
37,69,70000,1
24,75,20000,1
29,70,100000,1
30,71,1000000,1
19,73,20000,1
32,66,50000,0
60,66,70000,1
24,67,20000,1
29,70,30000,1
30,74,20000,1
49,73,80000,1
22,71,20000,1
21,70,20000,1
28,69,20000,1
41,69,70000,1
26,71,20000,1
47,69,1000000,1
26,70,100000,1
44,70,1000000,1
28,69,100000,1
25,71,60000,1
27,66,100000,1
47,69,100000,1
28,67,20000,1
33,67,1000000,0
39,67,30000,1
21,72,20000,1
23,70,20000,1
35,73,20000,1
29,67,1000000,1
34,72,100000,1
27,70,50000,1
44,72,20000,1
22,67,20000,1
19,70,20000,1
27,76,60000,1
26,73,50000,0
56,71,150000,1
23,67,30000,1
32,73,150000,1
61,71,150000,1
23,75,60000,1
55,68,250000,1
54,68,70000,1
22,69,20000,1
31,77,100000,1
32,73,40000,1
22,70,20000,1
25,70,60000,1
27,68,60000,1
34,68,100000,1
29,67,100000,1
27,71,50000,1
19,72,20000,1
23,69,80000,1
25,74,20000,1
22,68,1000000,1
55,74,100000,1
61,73,50000,1
36,72,80000,1
28,72,40000,1
35,70,100000,1
27,78,1000000,1
29,69,150000,1
27,69,30000,1
34,67,50000,1
37,67,80000,1
25,74,60000,1
31,70,20000,1
22,68,30000,1
32,71,60000,1
27,69,100000,1
36,68,20000,1
22,75,20000,1
23,70,20000,1
45,67,100000,1
27,66,30000,1
26,70,20000,1
25,68,20000,1
33,71,50000,1
34,69,80000,1
28,71,100000,1
31,66,20000,1
29,72,20000,1
26,64,100000,1
32,70,30000,1
43,70,100000,1
24,68,30000,1
20,67,1000000,1
23,71,40000,1
26,69,20000,1
32,66,100000,1
23,68,40000,1
37,74,50000,1
29,67,100000,1
35,72,150000,1
27,73,80000,1
65,69,60000,1
25,68,80000,1
28,69,80000,1
37,75,150000,1
24,68,30000,1
43,76,500000,1
38,69,60000,1
32,68,100000,1
53,69,100000,1
46,72,80000,1
37,71,40000,1
30,74,70000,1
36,70,150000,1
31,68,80000,1
30,70,20000,1
27,71,100000,1
33,74,50000,1
28,69,70000,1
22,82,20000,1
33,77,20000,1
43,72,50000,0
26,71,20000,1
27,70,100000,1
28,70,40000,1
19,75,20000,1
24,69,1000000,1
21,69,20000,1
46,73,70000,1
51,72,30000,1
34,68,80000,1
23,71,80000,1
25,69,500000,1
26,75,70000,1
27,74,1000000,1
24,74,20000,1
36,72,100000,1
24,68,20000,1
35,70,100000,1
43,72,100000,1
27,66,20000,1
46,68,100000,1
26,69,20000,1
26,66,40000,1
35,75,20000,1
35,71,20000,1
29,70,30000,1
37,68,100000,0
29,72,100000,1
28,70,40000,1
34,74,80000,1
37,77,80000,1
25,71,20000,1
24,76,20000,1
23,69,40000,1
31,70,50000,1
61,74,20000,1
56,72,100000,1
35,70,30000,1
39,68,80000,1
30,71,80000,1
44,68,150000,1
27,72,70000,1
29,74,80000,1
26,74,80000,1
30,72,100000,1
43,67,50000,1
30,65,150000,1
20,68,20000,1
31,68,250000,1
32,70,60000,1
31,71,80000,1
38,72,100000,1
26,72,20000,0
28,68,100000,1
22,76,20000,1
44,70,80000,0
24,70,20000,1
21,67,20000,1
25,70,40000,1
42,69,100000,1
25,74,1000000,1
51,68,80000,1
48,73,100000,1
33,74,70000,1
32,66,40000,1
59,69,30000,1
31,70,20000,1
24,74,20000,1
37,71,100000,1
20,70,20000,1
21,69,1000000,1
28,66,150000,1
34,69,40000,1
28,68,20000,1
31,71,50000,1
29,70,60000,1
27,70,100000,0
22,68,40000,1
23,69,20000,1
24,71,20000,1
53,71,80000,1
42,73,20000,0
20,67,80000,1
30,70,150000,1
28,69,40000,1
24,67,20000,1
31,71,20000,1
26,69,1000000,1
44,68,20000,1
38,72,100000,1
28,67,100000,1
25,67,50000,1
36,70,60000,1
27,73,20000,1
25,71,50000,1
31,80,20000,1
37,74,70000,1
36,70,100000,1
42,71,50000,1
29,68,70000,1
43,75,250000,0
23,70,30000,1
28,74,1000000,1
26,70,70000,1
29,71,150000,1
32,75,60000,0
27,69,40000,1
27,70,20000,1
30,72,80000,1
27,68,50000,1
43,74,20000,1
58,70,60000,1
26,67,100000,1
25,72,30000,1
58,70,30000,0
28,65,70000,1
30,74,100000,1
32,70,100000,1
24,74,20000,1
25,73,100000,1
25,68,20000,1
37,72,100000,1
37,70,80000,1
25,70,20000,1
23,70,70000,1
29,65,100000,1
20,74,20000,1
66,68,20000,1
54,70,20000,1
18,69,20000,1
28,73,50000,1
40,70,100000,1
50,71,100000,1
36,72,80000,1
26,72,100000,1
27,67,20000,1
30,72,100000,1
22,67,20000,1
40,80,20000,1
25,73,60000,1
49,72,60000,1
58,69,60000,1
21,70,20000,1
37,70,150000,1
30,66,20000,1
29,67,50000,1
38,73,30000,1
